"","team","season","game_type","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified","bye","week_diff"
"13932","KC",2021,"REG",6,"00-0032762","DE","Chris Jones","Chris","Jones","Wrist","","Out","Wrist","","Did Not Participate In Practice","2021-10-15T19:23:58Z",12,-6
"13933","KC",2021,"REG",6,"00-0034573","CB","Charvarius Ward","Charvarius","Ward","Quadricep","","Out","Quadricep","","Did Not Participate In Practice","2021-10-15T19:23:41Z",12,-6
"13934","KC",2021,"REG",6,"00-0031348","LB","Anthony Hitchens","Anthony","Hitchens","Knee","","Questionable","Knee","","Full Participation in Practice","2021-10-15T19:23:25Z",12,-6
"13937","KC",2021,"REG",5,"00-0032762","DE","Chris Jones","Chris","Jones","Wrist","","Questionable","Wrist","","Did Not Participate In Practice","2021-10-08T19:44:22Z",12,-7
"13938","KC",2021,"REG",5,"00-0034573","CB","Charvarius Ward","Charvarius","Ward","Quadricep","","Questionable","Quadricep","","Limited Participation in Practice","2021-10-08T19:44:22Z",12,-7
"13939","KC",2021,"REG",16,"00-0036621","LB","Nick Bolton","Nick","Bolton","not injury related","","Questionable","","","
    ","2021-12-25T23:12:36Z",12,4
"13940","KC",2021,"REG",16,"00-0030506","TE","Travis Kelce","Travis","Kelce","not injury related","","Questionable","","","
    ","2021-12-25T23:13:00Z",12,4
"13941","KC",2021,"REG",13,"00-0036360","RB","Clyde Edwards-Helaire","Clyde","Edwards-Helaire","Illness","","Questionable","Illness","","Did Not Participate In Practice","2021-12-03T20:34:29Z",12,1
"13951","KC",2021,"REG",11,"00-0036367","T","Lucas Niang","Lucas","Niang","Ribs","","Out","Ribs","","Did Not Participate In Practice","2021-11-19T20:59:54Z",12,-1
"13954","KC",2021,"REG",18,"00-0036367","T","Lucas Niang","Lucas","Niang","Knee","","Out","Knee","","Did Not Participate In Practice","2022-01-06T20:00:32Z",12,6
"13955","KC",2021,"REG",13,"00-0036367","T","Lucas Niang","Lucas","Niang","Ribs","","Out","Ribs","","Did Not Participate In Practice","2021-12-03T20:34:43Z",12,1
"13965","KC",2021,"REG",8,"00-0035656","DT","Khalen Saunders","Khalen","Saunders","Knee","","Out","Knee","","Did Not Participate In Practice","2021-10-30T19:51:30Z",12,-4
"13966","KC",2021,"REG",8,"00-0029164","T","Mike Remmers","Mike","Remmers","Knee","","Questionable","Knee","","Limited Participation in Practice","2021-10-30T19:51:06Z",12,-4
"13975","KC",2021,"REG",15,"00-0036374","CB","L'Jarius Sneed","L'Jarius","Sneed","Not injury related - personal matter","","Out","Not injury related - personal matter","","Did Not Participate In Practice","2021-12-15T17:45:05Z",12,3
"13976","KC",2021,"REG",8,"00-0034573","CB","Charvarius Ward","Charvarius","Ward","Foot","","Questionable","Foot","","Limited Participation in Practice","2021-10-30T19:51:06Z",12,-4
"13978","KC",2021,"REG",11,"00-0036360","RB","Clyde Edwards-Helaire","Clyde","Edwards-Helaire","Knee","","Questionable","","","
    ","2021-11-20T23:23:17Z",12,-1
"13982","KC",2021,"REG",15,"00-0036362","LB","Willie Gay","Willie","Gay","Covid/Reserve","","Out","Covid/Reserve","","Did Not Participate In Practice","2021-12-15T17:44:52Z",12,3
"13983","KC",2021,"REG",15,"00-0033831","G","Andrew Wylie","Andrew","Wylie","Knee","","Questionable","Knee","","Full Participation in Practice","2021-12-15T17:44:44Z",12,3
"13986","KC",2021,"REG",9,"00-0029164","T","Mike Remmers","Mike","Remmers","Knee","","Out","Knee","","Did Not Participate In Practice","2021-11-05T19:21:11Z",12,-3
"14005","KC",2021,"REG",9,"00-0035656","DT","Khalen Saunders","Khalen","Saunders","Knee","","Questionable","Knee","","Full Participation in Practice","2021-11-05T19:20:50Z",12,-3
"14006","KC",2021,"REG",17,"00-0036360","RB","Clyde Edwards-Helaire","Clyde","Edwards-Helaire","Shoulder","","Questionable","Shoulder","","Did Not Participate In Practice","2021-12-31T19:49:11Z",12,5
"14014","LA",2021,"REG",14,"00-0034804","C","Brian Allen","Brian","Allen","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2021-12-11T20:58:17Z",11,3
"14026","LA",2021,"REG",14,"00-0032641","CB","Donte Deayon","Donte","Deayon","Illness","","Questionable","Illness","","Did Not Participate In Practice","2021-12-11T20:59:05Z",11,3
"14027","LA",2021,"REG",1,"00-0036862","WR","Ben Skowronek","Ben","Skowronek","Forearm","","Doubtful","Forearm","","Limited Participation in Practice","2021-09-10T19:51:23Z",11,-10
"14028","LA",2021,"REG",7,"00-0034845","RB","Sony Michel","Sony","Michel","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2021-10-22T19:56:43Z",11,-4
"14037","LA",2021,"REG",8,"00-0026189","WR","DeSean Jackson","DeSean","Jackson","Not injury related - resting player","","Out","Not injury related - resting player","","Did Not Participate In Practice","2021-10-29T20:04:42Z",11,-3
"14039","LA",2021,"REG",16,"00-0035667","T","Greg Gaines","Greg","Gaines","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2021-12-24T22:35:07Z",11,5
"14053","LA",2021,"REG",8,"00-0036431","S","Jordan Fuller","Jordan","Fuller","Knee","","Questionable","Knee","","Full Participation in Practice","2021-10-29T20:02:16Z",11,-3
"14054","LA",2021,"REG",10,"00-0030431","WR","Robert Woods","Robert","Woods","Knee","","Out","Knee","","Did Not Participate In Practice","2021-11-13T20:50:23Z",11,-1
"14060","LA",2021,"REG",10,"00-0027940","LB","Von Miller","Von","Miller","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-11-13T20:49:08Z",11,-1
"14064","LA",2021,"REG",13,"00-0034449","RB","Buddy Howell","Buddy","Howell","Thigh","","Out","Thigh","","Did Not Participate In Practice","2021-12-03T20:56:30Z",11,2
"14065","LA",2021,"REG",8,"00-0034810","DT","Sebastian Joseph","Sebastian","Joseph","Chest","","Out","Chest","","Did Not Participate In Practice","2021-10-29T20:03:27Z",11,-3
"14072","LA",2021,"REG",10,"00-0034804","C","Brian Allen","Brian","Allen","Elbow","","Questionable","Elbow","","Limited Participation in Practice","2021-11-13T20:49:08Z",11,-1
"14079","LA",2021,"REG",8,"00-0024270","T","Andrew Whitworth","Andrew","Whitworth","Knee","","Out","Knee","","Did Not Participate In Practice","2021-10-29T20:01:42Z",11,-3
"14082","LA",2021,"REG",10,"00-0032641","CB","Donte Deayon","Donte","Deayon","Thigh","","Questionable","Thigh","","Did Not Participate In Practice","2021-11-13T20:49:08Z",11,-1
"14084","LA",2021,"REG",10,"00-0034203","CB","Darious Williams","Darious","Williams","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2021-11-13T20:49:08Z",11,-1
"14087","LA",2021,"REG",3,"00-0036918","TE","Jacob Harris","Jacob","Harris","Hip","","Questionable","Hip","","Did Not Participate In Practice","2021-09-24T20:00:15Z",11,-8
"14088","LA",2021,"REG",3,"00-0035664","RB","Darrell Henderson","Darrell","Henderson","Rib","","Questionable","Rib","","Did Not Participate In Practice","2021-09-24T20:28:37Z",11,-8
"14093","LA",2021,"REG",8,"00-0033055","CB","Jalen Ramsey","Jalen","Ramsey","Illness","","Questionable","Illness","","Did Not Participate In Practice","2021-10-29T20:03:53Z",11,-3
"14094","LA",2021,"REG",8,"00-0036904","CB","Robert Rochell","Robert","Rochell","Knee","","Questionable","Knee","","Full Participation in Practice","2021-10-29T20:02:59Z",11,-3
"14096","LA",2021,"REG",10,"00-0036862","WR","Ben Skowronek","Ben","Skowronek","Thigh","","Questionable","Thigh","","Did Not Participate In Practice","2021-11-13T20:49:08Z",11,-1
"14102","LA",2021,"REG",12,"00-0036862","WR","Ben Skowronek","Ben","Skowronek","Back","","Questionable","Back","","Limited Participation in Practice","2021-11-26T21:00:23Z",11,1
"14105","LA",2021,"REG",13,"00-0032242","T","Rob Havenstein","Rob","Havenstein","Foot","","Questionable","Foot","","Did Not Participate In Practice","2021-12-03T20:56:58Z",11,2
"14108","LA",2021,"REG",13,"00-0035664","RB","Darrell Henderson","Darrell","Henderson","Thigh","","Questionable","Thigh","","Limited Participation in Practice","2021-12-03T20:55:28Z",11,2
"14111","LA",2021,"REG",4,"00-0036849","WR","Tutu Atwell","Tutu","Atwell","Illness","","Questionable","Illness","","Full Participation in Practice","2021-10-01T20:00:31Z",11,-7
"14112","LA",2021,"REG",4,"00-0035664","RB","Darrell Henderson","Darrell","Henderson","Ribs","","Questionable","Ribs","","Full Participation in Practice","2021-10-01T20:00:07Z",11,-7
"14114","LA",2021,"REG",12,"00-0032641","CB","Donte Deayon","Donte","Deayon","Thigh","","Questionable","Thigh","","Full Participation in Practice","2021-11-26T21:00:07Z",11,1
"14117","LA",2021,"REG",17,"00-0036414","RB","Cam Akers","Cam","Akers","Achilles","","Questionable","Achilles","","Full Participation in Practice","2021-12-31T20:46:45Z",11,6
"14119","LA",2021,"REG",13,"00-0035665","CB","David Long","David","Long","Illness","","Questionable","Illness","","Did Not Participate In Practice","2021-12-03T20:55:58Z",11,2
"14120","LA",2021,"REG",13,"00-0031235","WR","Odell Beckham","Odell","Beckham","Hip","","Questionable","Hip","","Limited Participation in Practice","2021-12-03T20:54:57Z",11,2
"14132","LA",2021,"REG",14,"00-0036419","LB","Terrell Lewis","Terrell","Lewis","Back","","Questionable","Back","","Limited Participation in Practice","2021-12-11T20:58:41Z",11,3
"14136","LA",2021,"REG",17,"00-0035663","S","Taylor Rapp","Taylor","Rapp","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2021-12-31T20:45:19Z",11,6
"14146","LA",2021,"REG",9,"00-0036994","LB","Ernest Jones","Ernest","Jones","Illness","","Questionable","Illness","","Did Not Participate In Practice","2021-11-05T20:01:37Z",11,-2
"14147","LA",2021,"REG",9,"00-0030431","WR","Robert Woods","Robert","Woods","Foot","","Questionable","Foot","","Limited Participation in Practice","2021-11-05T19:59:55Z",11,-2
"14149","LA",2021,"REG",9,"00-0034810","DT","Sebastian Joseph","Sebastian","Joseph","Chest","","Out","Chest","","Did Not Participate In Practice","2021-11-05T20:00:27Z",11,-2
"14150","LA",2021,"REG",17,"00-0035667","T","Greg Gaines","Greg","Gaines","Hand","","Questionable","Hand","","Limited Participation in Practice","2021-12-31T20:45:53Z",11,6
"14152","LA",2021,"REG",9,"00-0033055","CB","Jalen Ramsey","Jalen","Ramsey","Not injury related - resting player","Knee","Questionable","Not injury related - resting player","Knee","Did Not Participate In Practice","2021-11-05T20:01:18Z",11,-2
"14155","LA",2021,"REG",17,"00-0033072","LB","Leonard Floyd","Leonard","Floyd","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-12-31T20:46:32Z",11,6
"14156","LA",2021,"REG",9,"00-0027940","LB","Von Miller","Von","Miller","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2021-11-05T20:00:50Z",11,-2
"14160","LAC",2021,"REG",6,"00-0033536","WR","Mike Williams","Mike","Williams","Knee","","Questionable","Knee","","Did Not Participate In Practice","2021-10-15T19:52:18Z",7,-1
"14164","LAC",2021,"REG",2,"00-0028224","CB","Chris Harris","Chris","Harris","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2021-09-17T19:52:13Z",7,-5
"14165","LAC",2021,"REG",2,"00-0034677","DT","Justin Jones","Justin","Jones","Calf","","Doubtful","Calf","","Did Not Participate In Practice","2021-09-17T19:52:08Z",7,-5
"14167","LAC",2021,"REG",13,"00-0036617","CB","Asante Samuel","Asante","Samuel","Concussion","","Out","Concussion","","Did Not Participate In Practice","2021-12-03T20:50:43Z",7,6
"14172","LAC",2021,"REG",8,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Hip","","Questionable","Hip","","Did Not Participate In Practice","2021-10-29T19:48:11Z",7,1
"14174","LAC",2021,"REG",13,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Quadricep","","Out","Quadricep","","Did Not Participate In Practice","2021-12-03T20:50:39Z",7,6
"14175","LAC",2021,"REG",6,"00-0035262","LB","Drue Tranquill","Drue","Tranquill","Chest","","Out","Chest","","Did Not Participate In Practice","2021-10-15T19:52:25Z",7,-1
"14176","LAC",2021,"REG",2,"00-0035677","S","Nasir Adderley","Nasir","Adderley","Groin","","Questionable","Groin","","Limited Participation in Practice","2021-09-17T19:51:58Z",7,-5
"14179","LAC",2021,"REG",10,"00-0030279","WR","Keenan Allen","Keenan","Allen","Knee","","Questionable","Knee","","Limited Participation in Practice","2021-11-12T20:51:19Z",7,3
"14180","LAC",2021,"REG",9,"00-0034903","CB","Tevaughn Campbell","Tevaughn","Campbell","Groin","","Questionable","","","
    ","2021-11-06T15:52:47Z",7,2
"14183","LAC",2021,"REG",11,"00-0034111","S","Trey Marshall","Trey","Marshall","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-11-19T20:55:45Z",7,4
"14184","LAC",2021,"REG",10,"00-0032772","CB","Ryan Smith","Ryan","Smith","Knee","","Out","Knee","","Did Not Participate In Practice","2021-11-12T20:52:07Z",7,3
"14185","LAC",2021,"REG",10,"00-0033697","CB","Michael Davis","Michael","Davis","Hamstring","","Doubtful","Hamstring","","Did Not Participate In Practice","2021-11-12T20:51:42Z",7,3
"14186","LAC",2021,"REG",10,"00-0036665","S","Mark Webb","Mark","Webb","Knee","","Questionable","Knee","","Did Not Participate In Practice","2021-11-12T20:51:19Z",7,3
"14188","LAC",2021,"REG",10,"00-0035677","S","Nasir Adderley","Nasir","Adderley","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-11-12T20:51:19Z",7,3
"14189","LAC",2021,"REG",8,"00-0035262","LB","Drue Tranquill","Drue","Tranquill","Chest","","Questionable","Chest","","Limited Participation in Practice","2021-10-29T19:48:11Z",7,1
"14192","LAC",2021,"REG",1,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2021-09-10T19:58:45Z",7,-6
"14193","LAC",2021,"REG",6,"00-0035677","S","Nasir Adderley","Nasir","Adderley","Hip","","Questionable","Hip","","Did Not Participate In Practice","2021-10-15T19:52:18Z",7,-1
"14195","LAC",2021,"REG",12,"00-0034111","S","Trey Marshall","Trey","Marshall","Ankle","Hip","Questionable","Ankle","Hip","Limited Participation in Practice","2021-11-26T20:52:11Z",7,5
"14199","LAC",2021,"REG",10,"00-0034440","RB","Justin Jackson","Justin","Jackson","Quadricep","","Doubtful","Quadricep","","Did Not Participate In Practice","2021-11-12T20:52:17Z",7,3
"14202","LAC",2021,"REG",16,"00-0034790","S","Derwin James","Derwin","James","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2021-12-24T20:11:27Z",7,9
"14206","LAC",2021,"REG",17,"00-0035262","LB","Drue Tranquill","Drue","Tranquill","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2021-12-31T21:15:11Z",7,10
"14208","LAC",2021,"REG",9,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2021-11-05T20:03:30Z",7,2
"14209","LAC",2021,"REG",12,"00-0031142","G","Matt Feiler","Matt","Feiler","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-11-26T20:52:11Z",7,5
"14212","LAC",2021,"REG",3,"00-0028224","CB","Chris Harris","Chris","Harris","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2021-09-24T19:45:19Z",7,-4
"14213","LAC",2021,"REG",10,"00-0033156","LB","Joey Bosa","Joey","Bosa","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2021-11-12T20:51:19Z",7,3
"14215","LAC",2021,"REG",16,"00-0035329","TE","Donald Parham","Donald","Parham","Concussion","","Out","Concussion","","Did Not Participate In Practice","2021-12-24T20:11:38Z",7,9
"14217","LAC",2021,"REG",11,"00-0036665","S","Mark Webb","Mark","Webb","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2021-11-19T20:56:40Z",7,4
"14218","LAC",2021,"REG",11,"00-0034440","RB","Justin Jackson","Justin","Jackson","Quadricep","","Questionable","Quadricep","","Full Participation in Practice","2021-11-19T20:55:45Z",7,4
"14221","LAC",2021,"REG",15,"00-0034790","S","Derwin James","Derwin","James","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2021-12-15T21:04:25Z",7,8
"14222","LAC",2021,"REG",18,"00-0035903","DE","Joe Gaziano","Joe","Gaziano","Ankle","","Out","Ankle","","Did Not Participate In Practice","2022-01-07T21:19:42Z",7,11
"14225","LAC",2021,"REG",4,"00-0034677","DT","Justin Jones","Justin","Jones","Calf","","Out","Calf","","Did Not Participate In Practice","2021-10-02T19:53:22Z",7,-3
"14226","LAC",2021,"REG",3,"00-0034677","DT","Justin Jones","Justin","Jones","Calf","","Doubtful","Calf","","Did Not Participate In Practice","2021-09-24T19:45:26Z",7,-4
"14227","LAC",2021,"REG",3,"00-0033156","LB","Joey Bosa","Joey","Bosa","Foot","Ankle","Questionable","Foot","Ankle","Did Not Participate In Practice","2021-09-24T19:44:37Z",7,-4
"14231","LAC",2021,"REG",1,"00-0034111","S","Trey Marshall","Trey","Marshall","Ankle","","Out","Ankle","","Did Not Participate In Practice","2021-09-10T19:59:01Z",7,-6
"14232","LAC",2021,"REG",5,"00-0028224","CB","Chris Harris","Chris","Harris","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2021-10-08T19:51:14Z",7,-2
"14233","LAC",2021,"REG",15,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Quadricep","","Questionable","Quadricep","","Limited Participation in Practice","2021-12-15T21:04:25Z",7,8
"14235","LAC",2021,"REG",9,"00-0036617","CB","Asante Samuel","Asante","Samuel","Concussion","","Out","Concussion","","Did Not Participate In Practice","2021-11-05T20:03:25Z",7,2
"14236","LAC",2021,"REG",18,"00-0035262","LB","Drue Tranquill","Drue","Tranquill","Ankle","","Questionable","Ankle","","Full Participation in Practice","2022-01-07T21:19:30Z",7,11
"14239","LAC",2021,"REG",4,"00-0028224","CB","Chris Harris","Chris","Harris","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2021-10-02T19:52:52Z",7,-3
"14245","LAC",2021,"REG",15,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2021-12-15T21:04:25Z",7,8
